GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",57392,430,12206,511,8755,532,1444,313,1301,298,87,73,39,31,17,22,1272,255,1147,252,110,82,15,24,0,28,625,209,327,113,153,96,107,105,38,40,110,92,72,79,28,31,10,16,0,28,35635,573,25045,859,4001,573,2440,390,1056,265,417,193,88,64,4280,530,3292,476,671,144,246,141,71,70,2052,379,1143,259,508,207,401,170,0,28,257,154,178,111,68,73,11,17,0,28,9551,389,7620,366,313,116,115,85,41,37,102,65,55,71,1501,292,973,218,319,126,196,115,13,18,103,67,30,26,48,39,18,29,7,12,14,17,7,14,0,28,7,11,0,28
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",18686,210,4234,337,3847,369,105,101,80,94,16,27,9,16,0,19,185,98,185,98,0,19,0,19,0,19,23,28,23,28,0,19,0,19,0,19,74,148,74,148,0,19,0,19,0,19,11774,313,10310,439,363,163,267,121,57,49,37,38,2,5,921,298,695,261,161,105,65,70,0,19,112,77,87,66,25,37,0,19,0,19,68,99,45,54,23,48,0,19,0,19,2678,241,2339,250,0,19,0,19,0,19,0,19,0,19,291,145,192,131,57,48,42,43,0,19,20,30,0,19,0,19,20,30,0,19,28,32,28,32,0,19,0,19,0,19
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",18830,250,5312,319,4832,385,188,115,172,113,0,22,16,24,0,22,249,180,238,179,11,17,0,22,0,22,43,67,43,67,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,10598,310,9188,371,411,174,350,150,53,72,8,12,0,22,677,258,419,143,227,183,31,30,0,22,218,167,218,167,0,22,0,22,0,22,104,94,14,20,90,88,0,22,0,22,2920,320,2500,301,74,64,74,64,0,22,0,22,0,22,283,120,199,94,53,42,31,48,0,22,38,38,38,38,0,22,0,22,0,22,25,28,25,28,0,22,0,22,0,22
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",13418,164,2985,218,2650,248,165,118,165,118,0,19,0,19,0,19,125,96,125,96,0,19,0,19,0,19,45,42,39,38,0,19,0,19,6,11,0,19,0,19,0,19,0,19,0,19,8598,240,7625,363,560,252,376,165,129,108,55,56,0,19,285,117,235,111,50,44,0,19,0,19,97,93,62,71,0,19,15,24,20,32,31,30,17,19,14,23,0,19,0,19,1835,156,1628,164,10,16,10,16,0,19,0,19,0,19,171,74,111,59,60,52,0,19,0,19,4,11,0,19,0,19,0,19,4,11,22,25,0,19,22,25,0,19,0,19
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",26589,214,5904,322,5235,340,297,172,283,173,6,11,8,13,0,22,287,142,276,142,0,22,11,19,0,22,41,38,23,27,10,15,0,22,8,12,44,67,22,34,22,34,0,22,0,22,16825,407,14717,504,867,296,629,197,215,153,23,25,0,22,1007,244,683,191,254,101,52,55,18,16,185,113,80,57,65,46,14,19,26,41,49,36,49,36,0,22,0,22,0,22,3860,370,3275,360,22,24,5,11,13,22,4,10,0,22,494,165,350,139,58,33,68,82,18,16,55,47,28,28,14,22,13,20,0,22,14,18,14,18,0,22,0,22,0,22
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",81345,477,11507,649,8115,658,2475,420,2060,405,270,163,145,82,0,28,791,208,648,173,115,93,28,27,0,28,107,63,81,59,26,30,0,28,0,28,19,21,19,21,0,28,0,28,0,28,57694,702,37917,1355,11694,978,5822,679,2802,501,2506,464,564,227,6470,774,4365,569,1298,355,708,209,99,143,1319,423,896,371,330,144,71,65,22,39,294,130,258,128,36,34,0,28,0,28,12144,588,9684,585,850,213,127,78,135,78,422,172,166,96,1320,263,569,151,375,158,314,125,62,64,144,84,102,73,25,25,17,23,0,28,146,61,109,56,23,22,14,24,0,28
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",8722,195,1961,190,1744,177,108,78,108,78,0,17,0,17,0,17,81,60,79,61,2,6,0,17,0,17,13,19,13,19,0,17,0,17,0,17,15,26,15,26,0,17,0,17,0,17,5077,225,4487,263,167,79,138,71,19,25,10,16,0,17,377,184,346,167,9,14,22,38,0,17,38,33,29,29,9,15,0,17,0,17,8,13,8,13,0,17,0,17,0,17,1684,164,1589,167,0,17,0,17,0,17,0,17,0,17,95,56,86,52,0,17,9,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",23699,194,6461,377,5684,366,274,143,189,94,64,60,21,35,0,22,422,174,404,172,10,16,8,15,0,22,64,50,64,50,0,22,0,22,0,22,17,27,17,27,0,22,0,22,0,22,13870,374,12172,479,454,172,410,169,34,37,10,15,0,22,1096,285,873,231,205,177,18,28,0,22,128,75,112,71,16,26,0,22,0,22,20,26,12,15,8,12,0,22,0,22,3368,294,3142,300,40,32,37,29,0,22,3,7,0,22,168,93,131,79,8,13,29,46,0,22,0,22,0,22,0,22,0,22,0,22,18,20,18,20,0,22,0,22,0,22
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",38406,301,6134,498,5303,480,240,120,224,122,16,20,0,25,0,25,455,193,413,179,26,29,16,26,0,25,114,57,92,45,0,25,10,16,12,22,22,36,22,36,0,25,0,25,0,25,24749,586,20363,643,1058,331,777,292,209,83,72,65,0,25,2557,459,1975,388,367,150,215,89,0,25,600,180,473,155,42,30,78,56,7,12,171,127,144,104,27,41,0,25,0,25,7523,417,6482,442,188,74,127,63,46,38,7,15,8,12,795,203,420,130,235,97,87,60,53,46,46,44,17,22,0,25,7,10,22,34,12,20,12,20,0,25,0,25,0,25
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",3425,85,674,107,643,109,0,12,0,12,0,12,0,12,0,12,31,28,21,24,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2088,108,1969,110,20,23,20,23,0,12,0,12,0,12,79,43,79,43,0,12,0,12,0,12,20,30,0,12,20,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,663,109,634,110,14,22,7,12,7,11,0,12,0,12,7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,8,12,0,12,0,12,0,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",114742,625,18256,981,10274,852,4825,729,4270,658,406,194,107,93,42,41,2355,469,2170,425,97,79,47,46,41,57,365,199,312,151,18,29,35,95,0,28,437,336,245,167,192,300,0,28,0,28,80660,1094,41826,1416,21514,1596,7510,724,5170,796,7038,913,1796,479,13504,1276,8534,851,3167,593,1586,386,217,142,3200,474,2348,396,736,232,116,81,0,28,616,269,309,139,200,140,107,147,0,28,15826,562,11128,606,1595,331,513,180,282,128,568,228,232,110,2692,423,973,200,843,186,808,259,68,49,366,207,158,91,65,68,143,155,0,28,45,32,29,26,16,18,0,28,0,28
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",49215,330,8211,438,6802,480,689,187,619,183,42,29,19,22,9,15,448,177,396,173,52,45,0,28,0,28,191,119,126,81,7,11,58,57,0,28,81,113,81,113,0,28,0,28,0,28,31718,530,25112,721,3503,458,2458,362,531,159,427,182,87,56,2233,400,1285,272,729,224,187,90,32,31,720,245,326,156,118,81,252,160,24,37,150,84,100,68,25,31,25,32,0,28,9286,328,8035,378,347,155,70,51,101,67,140,105,36,49,744,162,238,67,303,90,146,59,57,59,130,136,12,22,11,17,10,15,97,134,30,32,30,32,0,28,0,28,0,28
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",34324,276,7300,375,6501,364,194,103,108,77,26,22,60,40,0,25,436,177,352,152,81,98,3,6,0,25,169,91,130,84,25,39,14,22,0,25,0,25,0,25,0,25,0,25,0,25,20263,327,16816,522,947,244,673,199,155,86,98,71,21,33,1860,319,1313,276,405,150,110,66,32,39,487,197,375,181,80,50,32,42,0,25,153,81,125,74,28,40,0,25,0,25,6761,277,5569,272,129,68,24,25,87,60,18,21,0,25,965,208,484,126,203,109,197,89,81,53,57,41,41,44,0,25,8,19,8,13,41,37,32,29,9,14,0,25,0,25
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",9827,108,3039,181,2780,197,67,48,47,42,0,19,20,22,0,19,146,94,131,92,15,24,0,19,0,19,24,27,24,27,0,19,0,19,0,19,22,33,0,19,0,19,22,33,0,19,5561,163,5028,207,83,55,74,54,9,15,0,19,0,19,332,107,266,86,66,62,0,19,0,19,80,65,48,51,16,21,16,21,0,19,38,38,38,38,0,19,0,19,0,19,1227,168,1066,170,43,45,43,45,0,19,0,19,0,19,118,61,104,55,14,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
