GEO.id,GEO.id2,GEO.display-label,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M
0600000US0901301080,901301080,"Andover town, Tolland County, Connecticut",3030,154,368,122,315,115,21,36,21,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,48,32,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2134,239,1957,212,18,31,18,31,0,13,0,13,0,13,137,143,135,143,2,4,0,13,0,13,22,34,15,24,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,528,196,508,196,10,15,10,15,0,13,0,13,0,13,10,12,0,13,7,11,3,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901306260,901306260,"Bolton town, Tolland County, Connecticut",4746,91,755,142,755,142,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2996,188,2598,203,65,62,48,57,17,26,0,13,0,13,323,157,267,130,46,44,10,16,0,13,10,16,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,995,177,874,181,59,59,38,37,21,32,0,13,0,13,62,42,26,25,16,27,10,15,10,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901316400,901316400,"Columbia town, Tolland County, Connecticut",5224,96,632,137,587,129,18,29,18,29,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,43,27,43,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,3390,210,3123,270,131,114,112,102,19,31,0,18,0,18,87,75,87,75,0,18,0,18,0,18,30,52,30,52,0,18,0,18,0,18,19,33,19,33,0,18,0,18,0,18,1202,171,1169,185,0,18,0,18,0,18,0,18,0,18,33,52,0,18,0,18,33,52,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
0600000US0901317800,901317800,"Coventry town, Tolland County, Connecticut",11787,206,1870,343,1846,345,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,12,20,12,20,0,20,0,20,0,20,12,20,12,20,0,20,0,20,0,20,7925,333,7523,401,64,55,64,55,0,20,0,20,0,20,156,108,133,91,23,36,0,20,0,20,141,131,64,68,77,110,0,20,0,20,41,52,41,52,0,20,0,20,0,20,1992,359,1866,361,0,20,0,20,0,20,0,20,0,20,125,69,87,60,15,18,23,31,0,20,0,20,0,20,0,20,0,20,0,20,1,2,1,2,0,20,0,20,0,20
0600000US0901325360,901325360,"Ellington town, Tolland County, Connecticut",15366,253,2577,331,2459,322,109,116,108,116,1,2,0,20,0,20,9,15,9,15,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,9995,472,9104,586,266,180,145,87,80,99,41,64,0,20,297,265,246,199,51,71,0,20,0,20,328,212,184,160,18,28,126,133,0,20,0,20,0,20,0,20,0,20,0,20,2794,423,2578,427,42,58,0,20,42,58,0,20,0,20,149,113,117,116,32,48,0,20,0,20,25,39,0,20,0,20,25,39,0,20,0,20,0,20,0,20,0,20,0,20
0600000US0901337910,901337910,"Hebron town, Tolland County, Connecticut",9115,135,1637,201,1586,198,51,51,51,51,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,5878,219,5547,278,114,88,114,88,0,18,0,18,0,18,157,80,141,71,16,25,0,18,0,18,60,53,39,39,21,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1600,194,1480,184,8,15,8,15,0,18,0,18,0,18,101,59,91,63,10,16,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,17,11,17,0,18,0,18,0,18
0600000US0901344910,901344910,"Mansfield town, Tolland County, Connecticut",25458,111,1836,350,1678,334,35,40,35,40,0,24,0,24,0,24,71,71,71,71,0,24,0,24,0,24,46,40,26,32,20,26,0,24,0,24,6,8,6,8,0,24,0,24,0,24,21288,431,16918,599,692,153,501,134,137,68,54,46,0,24,1638,267,1279,226,286,96,73,76,0,24,1719,266,1100,252,549,193,70,85,0,24,321,100,278,95,43,44,0,24,0,24,2334,301,2190,295,16,16,12,13,4,9,0,24,0,24,119,67,110,67,0,24,4,8,5,10,9,15,0,24,0,24,0,24,9,15,0,24,0,24,0,24,0,24,0,24
0600000US0901369220,901369220,"Somers town, Tolland County, Connecticut",10390,152,1690,353,1609,346,24,27,8,14,16,23,0,20,0,20,22,32,22,32,0,20,0,20,0,20,35,57,35,57,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,6639,338,6001,345,400,137,225,92,113,65,62,48,0,20,185,105,162,99,23,23,0,20,0,20,53,67,7,12,0,20,46,57,0,20,0,20,0,20,0,20,0,20,0,20,2061,249,1997,246,38,28,16,24,7,15,15,21,0,20,26,28,12,18,4,10,10,16,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20
0600000US0901372090,901372090,"Stafford town, Tolland County, Connecticut",11382,143,1857,277,1819,273,4,7,0,20,0,20,4,7,0,20,0,20,0,20,0,20,0,20,0,20,34,41,34,41,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,7425,341,7177,383,158,120,148,120,9,14,0,20,1,3,38,30,20,22,18,21,0,20,0,20,52,55,11,16,32,50,9,16,0,20,0,20,0,20,0,20,0,20,0,20,2100,231,2079,233,0,20,0,20,0,20,0,20,0,20,21,24,10,15,0,20,11,18,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20
0600000US0901376290,901376290,"Tolland town, Tolland County, Connecticut",14070,167,2468,347,2402,344,35,45,35,45,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,31,46,31,46,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,9329,412,8576,484,140,128,103,105,29,40,8,16,0,20,426,227,198,121,89,83,130,107,9,15,187,144,118,103,23,38,46,45,0,20,0,20,0,20,0,20,0,20,0,20,2273,338,2154,327,0,20,0,20,0,20,0,20,0,20,119,80,85,70,34,36,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20
0600000US0901377830,901377830,"Union town, Tolland County, Connecticut",887,138,126,62,126,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,505,96,477,87,13,14,13,14,0,13,0,13,0,13,1,4,1,4,0,13,0,13,0,13,14,23,0,13,14,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,256,63,251,62,0,13,0,13,0,13,0,13,0,13,5,6,0,13,2,5,3,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901378250,901378250,"Vernon town, Tolland County, Connecticut",27638,263,3620,378,3202,396,83,88,58,74,0,24,25,42,0,24,269,148,269,148,0,24,0,24,0,24,66,57,66,57,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,19309,490,16025,692,1190,384,930,367,199,98,61,70,0,24,1260,369,968,286,205,140,0,24,87,131,606,205,371,167,211,142,24,26,0,24,228,163,169,142,27,42,32,50,0,24,4709,450,4342,460,73,58,33,44,27,41,13,21,0,24,232,111,180,94,44,54,8,12,0,24,56,54,0,24,42,47,14,23,0,24,6,9,6,9,0,24,0,24,0,24
0600000US0901385950,901385950,"Willington town, Tolland County, Connecticut",5712,97,597,209,569,202,0,18,0,18,0,18,0,18,0,18,28,45,28,45,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,4085,337,3599,388,204,117,156,90,0,18,48,77,0,18,71,58,71,58,0,18,0,18,0,18,185,138,0,18,154,119,31,33,0,18,26,42,26,42,0,18,0,18,0,18,1030,368,1012,366,0,18,0,18,0,18,0,18,0,18,18,30,18,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
0600000US0901501430,901501430,"Ashford town, Windham County, Connecticut",3981,123,620,141,617,141,3,5,3,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2821,174,2679,195,93,82,49,42,18,21,26,39,0,13,33,25,23,18,10,17,0,13,0,13,16,27,0,13,16,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,540,155,503,156,0,13,0,13,0,13,0,13,0,13,37,43,13,15,0,13,24,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901509190,901509190,"Brooklyn town, Windham County, Connecticut",7846,175,1404,314,1235,303,43,72,0,18,0,18,43,72,0,18,37,61,37,61,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,89,89,89,89,0,18,0,18,0,18,4988,308,4539,335,225,106,139,66,31,32,55,63,0,18,79,75,25,45,34,65,20,33,0,18,138,127,53,65,36,37,11,16,38,57,7,16,7,16,0,18,0,18,0,18,1454,259,1337,242,12,19,12,19,0,18,0,18,0,18,69,59,52,47,17,30,0,18,0,18,36,57,0,18,7,12,29,45,0,18,0,18,0,18,0,18,0,18,0,18
0600000US0901512130,901512130,"Canterbury town, Windham County, Connecticut",4891,85,801,127,774,122,0,18,0,18,0,18,0,18,0,18,15,26,15,26,0,18,0,18,0,18,12,20,12,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,3078,172,2845,213,63,72,63,72,0,18,0,18,0,18,135,116,135,116,0,18,0,18,0,18,21,35,9,15,12,20,0,18,0,18,14,24,0,18,14,24,0,18,0,18,1012,154,1012,154,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
0600000US0901513810,901513810,"Chaplin town, Windham County, Connecticut",2378,279,273,87,244,85,24,25,19,19,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1655,251,1533,255,47,40,13,16,18,18,5,9,11,18,65,44,51,28,14,22,0,13,0,13,10,12,10,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,450,113,403,84,47,76,30,50,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901521860,901521860,"Eastford town, Windham County, Connecticut",1585,205,163,54,163,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1124,170,1080,162,26,25,17,19,0,13,9,11,0,13,18,14,12,13,6,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,298,60,286,59,2,4,2,4,0,13,0,13,0,13,10,15,9,12,1,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901536000,901536000,"Hampton town, Windham County, Connecticut",1679,164,232,79,220,79,9,9,5,7,0,13,4,5,0,13,3,4,3,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1109,110,1078,113,10,12,7,12,0,13,3,4,0,13,21,14,16,11,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,338,54,335,53,0,13,0,13,0,13,0,13,0,13,3,5,3,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901540500,901540500,"Killingly town, Windham County, Connecticut",16294,234,2718,360,2581,355,83,63,62,53,21,35,0,20,0,20,0,20,0,20,0,20,0,20,0,20,36,53,36,53,0,20,0,20,0,20,18,25,18,25,0,20,0,20,0,20,10836,479,10139,519,219,106,118,72,48,57,53,61,0,20,243,215,154,140,35,55,54,61,0,20,195,127,92,92,43,49,60,80,0,20,40,59,40,59,0,20,0,20,0,20,2740,376,2679,380,0,20,0,20,0,20,0,20,0,20,41,50,29,45,0,20,0,20,12,18,0,20,0,20,0,20,0,20,0,20,20,27,20,27,0,20,0,20,0,20
0600000US0901559980,901559980,"Plainfield town, Windham County, Connecticut",13993,276,1874,283,1765,263,63,103,63,103,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,46,54,22,40,24,37,0,20,0,20,0,20,0,20,0,20,0,20,0,20,9628,359,9028,402,132,105,66,56,39,64,27,31,0,20,329,203,116,84,213,158,0,20,0,20,74,54,38,43,36,39,0,20,0,20,65,95,32,48,33,50,0,20,0,20,2491,354,2231,365,28,41,0,20,28,41,0,20,0,20,215,207,179,208,36,31,0,20,0,20,17,27,17,27,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20
0600000US0901561030,901561030,"Pomfret town, Windham County, Connecticut",4098,103,713,191,702,190,11,23,11,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2598,220,2477,221,20,27,18,27,0,13,0,13,2,6,58,38,41,33,17,26,0,13,0,13,32,41,32,41,0,13,0,13,0,13,11,24,11,24,0,13,0,13,0,13,787,182,721,169,0,13,0,13,0,13,0,13,0,13,15,18,15,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,78,23,35,28,44,0,13,0,13
0600000US0901562710,901562710,"Putnam town, Windham County, Connecticut",9099,107,1483,299,1389,309,40,52,40,52,0,18,0,18,0,18,54,69,54,69,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,5824,335,5448,354,139,138,137,139,0,18,2,4,0,18,228,162,198,149,30,47,0,18,0,18,9,14,0,18,0,18,9,14,0,18,0,18,0,18,0,18,0,18,0,18,1792,236,1682,246,25,26,10,16,15,20,0,18,0,18,85,76,66,61,13,18,0,18,6,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
0600000US0901567400,901567400,"Scotland town, Windham County, Connecticut",1572,302,226,59,226,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1068,302,967,298,78,76,50,53,28,54,0,13,0,13,23,22,23,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,278,70,260,70,0,13,0,13,0,13,0,13,0,13,18,12,7,7,11,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901573420,901573420,"Sterling town, Windham County, Connecticut",3485,164,635,187,635,187,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2311,172,2241,187,32,54,11,18,0,13,21,37,0,13,19,24,19,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,38,19,38,0,13,0,13,0,13,539,139,539,139,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0901575870,901575870,"Thompson town, Windham County, Connecticut",8905,123,1173,203,1148,205,15,20,15,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,16,10,16,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,6043,332,5695,375,161,112,114,99,33,42,14,19,0,18,155,132,123,108,32,50,0,18,0,18,32,38,32,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1689,257,1649,253,0,18,0,18,0,18,0,18,0,18,32,28,29,27,3,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,8,12,8,12,0,18,0,18,0,18
0600000US0901586790,901586790,"Windham town, Windham County, Connecticut",23593,195,3789,422,2060,441,1685,276,1265,254,250,143,170,147,0,24,0,24,0,24,0,24,0,24,0,24,44,59,0,24,44,59,0,24,0,24,0,24,0,24,0,24,0,24,0,24,16458,436,10097,497,5264,418,2924,442,941,300,1004,219,395,160,489,166,423,154,52,40,14,27,0,24,404,184,149,88,247,127,8,17,0,24,204,152,204,152,0,24,0,24,0,24,3346,397,2498,346,604,129,214,127,76,73,187,120,127,93,214,117,146,82,13,12,47,72,8,13,24,34,0,24,10,14,14,31,0,24,6,10,6,10,0,24,0,24,0,24
0600000US0901588190,901588190,"Woodstock town, Windham County, Connecticut",7528,143,1296,301,1286,300,10,17,10,17,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,4666,358,4500,408,124,128,105,127,0,18,19,31,0,18,42,47,42,47,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1566,373,1555,372,0,18,0,18,0,18,0,18,0,18,11,20,11,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
0400000US09,9,Connecticut,3387841,231,552876,256,433256,3085,75604,2344,63430,2202,7399,816,4006,673,769,277,27035,1626,24247,1447,1872,397,853,205,63,54,10440,835,8867,814,1181,242,349,108,43,47,6541,937,5724,897,497,206,261,119,59,42,2219499,263,1684060,5267,292845,2877,168490,2931,59644,2018,46838,2158,17873,1282,156903,4898,106948,3783,33000,1805,13772,1127,3183,505,59840,1949,35934,1433,16244,1156,6577,696,1085,265,25851,1956,19054,1493,4978,928,1535,407,284,144,615466,243,521929,1961,34570,776,10733,931,6928,597,10607,795,6302,830,46324,1877,24626,1275,11515,922,7468,714,2715,595,8880,597,2912,421,2518,390,2309,361,1141,289,3763,555,2505,483,680,191,412,261,166,112
