GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",58134,415,11588,560,8362,580,1552,320,1325,301,154,97,56,52,17,25,970,202,879,183,82,72,9,14,0,28,622,176,343,119,183,102,33,24,63,67,82,60,72,58,10,16,0,28,0,28,36226,619,24968,860,4597,559,2753,373,1038,203,610,256,196,110,4320,633,3267,451,793,262,175,92,85,66,2094,335,1103,210,727,219,256,155,8,13,247,112,185,103,53,35,9,13,0,28,10320,467,8086,406,415,122,200,91,135,78,50,38,30,43,1352,279,869,211,222,101,242,102,19,25,406,144,111,68,149,82,86,77,60,93,61,44,61,44,0,28,0,28,0,28
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",18905,264,4156,366,3862,366,46,44,46,44,0,19,0,19,0,19,165,105,165,105,0,19,0,19,0,19,83,48,83,48,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,12238,287,10815,391,373,168,295,138,57,52,19,28,2,4,815,283,693,256,106,74,16,25,0,19,215,111,108,66,107,60,0,19,0,19,20,27,20,27,0,19,0,19,0,19,2511,283,2217,291,0,19,0,19,0,19,0,19,0,19,268,143,189,114,61,78,18,29,0,19,26,44,26,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",19137,211,5091,318,4565,366,184,108,167,112,0,22,17,29,0,22,290,169,272,166,10,16,8,12,0,22,52,70,52,70,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,10933,329,9328,431,366,134,329,120,27,25,7,11,3,7,882,242,609,168,217,189,56,45,0,22,301,187,273,184,19,32,9,13,0,22,56,55,0,22,33,38,23,38,0,22,3113,373,2580,357,56,56,56,56,0,22,0,22,0,22,426,152,311,110,96,73,19,29,0,22,36,34,36,34,0,22,0,22,0,22,15,20,14,20,1,3,0,22,0,22
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",13348,192,2642,188,2390,208,107,105,107,105,0,19,0,19,0,19,106,69,95,67,11,19,0,19,0,19,39,36,33,30,0,19,0,19,6,11,0,19,0,19,0,19,0,19,0,19,8583,218,7555,301,587,226,415,150,83,63,89,89,0,19,327,108,277,101,50,50,0,19,0,19,92,88,63,75,0,19,13,21,16,26,22,24,22,24,0,19,0,19,0,19,2123,169,1932,179,26,28,26,28,0,19,0,19,0,19,123,56,78,39,45,43,0,19,0,19,0,19,0,19,0,19,0,19,0,19,42,41,8,12,34,33,0,19,0,19
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",26904,191,5938,341,5363,370,179,89,162,85,9,15,8,14,0,22,306,175,306,175,0,22,0,22,0,22,39,39,27,26,0,22,0,22,12,18,51,81,25,40,26,41,0,22,0,22,16606,383,14515,520,759,277,573,229,151,88,35,35,0,22,1073,224,843,192,206,117,24,24,0,22,188,125,28,21,77,57,47,47,36,55,71,60,71,60,0,22,0,22,0,22,4360,318,3911,291,8,12,8,12,0,22,0,22,0,22,407,184,267,144,21,33,89,111,30,31,30,33,0,22,0,22,17,26,13,21,4,9,4,9,0,22,0,22,0,22
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",82845,531,12914,621,7778,620,3872,601,3229,584,541,245,78,51,24,22,1075,270,1009,261,12,19,54,53,0,28,189,93,161,87,17,20,11,17,0,28,0,28,0,28,0,28,0,28,0,28,57607,766,34522,1246,14005,1052,6318,880,3982,596,2969,663,736,313,6854,784,5347,669,995,267,441,182,71,101,1947,513,1458,426,427,169,20,38,42,44,279,119,213,110,66,49,0,28,0,28,12324,497,9402,449,1145,223,197,94,354,127,459,180,135,88,1458,221,714,171,315,117,271,135,158,101,250,149,78,54,14,16,80,77,78,74,69,44,59,41,10,16,0,28,0,28
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",8788,121,1669,161,1546,155,91,57,91,57,0,17,0,17,0,17,19,20,19,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,21,13,21,0,17,0,17,0,17,5355,188,4853,233,224,105,177,88,24,38,23,26,0,17,212,100,188,96,23,22,1,3,0,17,51,39,32,32,19,21,0,17,0,17,15,17,15,17,0,17,0,17,0,17,1764,177,1598,160,47,62,21,46,0,17,26,41,0,17,89,55,89,55,0,17,0,17,0,17,30,31,10,16,0,17,20,27,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",24091,209,6301,354,5641,371,242,129,192,109,34,37,16,30,0,22,367,156,352,149,0,22,15,24,0,22,41,46,41,46,0,22,0,22,0,22,10,16,10,16,0,22,0,22,0,22,13989,303,12425,420,523,257,330,144,161,131,32,37,0,22,845,202,692,189,135,70,18,21,0,22,164,125,122,95,24,37,18,31,0,22,32,53,32,53,0,22,0,22,0,22,3801,261,3442,232,39,30,34,25,0,22,5,10,0,22,309,124,221,99,23,24,65,70,0,22,11,16,11,16,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",39493,333,6269,404,5337,404,427,181,392,190,35,31,0,25,0,25,395,189,344,171,51,44,0,25,0,25,86,59,58,43,0,25,10,16,18,28,24,31,24,31,0,25,0,25,0,25,25016,485,20075,906,1490,408,959,330,335,143,196,112,0,25,2676,564,1651,374,691,234,334,113,0,25,656,235,436,168,96,67,106,73,18,22,119,78,105,75,0,25,14,22,0,25,8208,423,7093,409,138,61,97,56,19,25,22,20,0,25,910,224,406,142,263,128,185,91,56,53,52,57,8,12,0,25,10,16,34,53,15,25,15,25,0,25,0,25,0,25
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",3534,58,651,86,608,85,0,12,0,12,0,12,0,12,0,12,33,32,25,30,8,13,0,12,0,12,10,14,10,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2151,93,1957,120,39,45,30,44,9,15,0,12,0,12,108,66,98,60,10,16,0,12,0,12,47,45,20,20,27,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,732,106,732,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",119369,698,19100,812,11292,714,5176,595,4639,564,395,192,129,97,13,16,1901,355,1817,349,56,43,28,34,0,28,440,157,329,135,97,80,14,23,0,28,291,276,119,116,172,248,0,28,0,28,83568,1014,45852,1632,20348,1229,8128,827,4811,557,6007,749,1402,380,13039,1112,8375,753,3250,500,1268,303,146,99,3430,482,2478,377,715,241,194,107,43,57,899,294,515,187,225,98,159,137,0,28,16701,638,11846,610,1930,320,649,172,230,103,771,261,280,123,2453,385,927,211,821,233,586,197,119,97,385,122,181,103,88,77,105,71,11,17,87,55,44,36,22,23,21,28,0,28
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",50241,320,7776,494,6580,499,739,175,680,170,44,41,15,19,0,28,344,125,309,120,35,28,0,28,0,28,91,68,62,62,19,22,10,15,0,28,22,23,22,23,0,28,0,28,0,28,32463,428,25436,736,3718,517,2582,419,657,186,428,142,51,39,2405,418,1276,249,725,250,355,145,49,51,571,262,391,200,72,60,108,105,0,28,333,143,191,79,90,71,52,47,0,28,10002,426,8502,456,591,187,143,86,112,73,253,123,83,75,763,197,294,95,212,105,166,79,91,74,83,71,32,38,10,15,41,53,0,28,63,56,49,51,8,15,6,10,0,28
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",34683,249,7337,313,6265,368,272,167,249,163,8,13,15,17,0,25,617,207,544,184,73,117,0,25,0,25,144,78,135,77,9,14,0,25,0,25,39,50,6,10,33,48,0,25,0,25,20589,304,16746,604,1028,265,718,230,196,100,86,74,28,42,2039,395,1479,328,378,164,167,101,15,24,415,135,274,112,125,60,16,19,0,25,361,235,212,161,80,82,69,100,0,25,6757,312,5614,348,235,94,147,75,26,20,28,24,34,44,825,203,395,148,164,90,223,122,43,49,73,74,44,48,0,25,29,42,0,25,10,16,0,25,0,25,10,16,0,25
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",9883,110,2783,174,2443,187,113,70,103,69,0,19,10,16,0,19,90,92,90,92,0,19,0,19,0,19,105,84,105,84,0,19,0,19,0,19,32,37,14,19,0,19,18,29,0,19,5857,164,4964,250,327,158,282,147,13,21,32,51,0,19,269,105,242,104,27,30,0,19,0,19,229,118,175,83,11,17,0,19,43,57,68,61,68,61,0,19,0,19,0,19,1243,139,1118,150,0,19,0,19,0,19,0,19,0,19,125,55,97,49,28,31,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
